"SeqID","mean.temp","mean.cloud","mean.wind","start.hour","ord.date","week","duration","num.species","un.id.species","abund","un.id.abund"
624,76,42.5,0,11,162,11,80,4,0,23,0
625,86,0,1,13,178,13,86,9,0,41,0
626,85.5,15,2,12,183,14,105,11,0,60,0
627,76,15,1,11,192,15,220,7,0,82,0
628,76,70,1,11,206,17,90,13,0,89,0
629,79,80,2,11,213,18,NA,9,0,36,0
630,81,60,2,11,227,20,90,9,0,100,0
631,84,90,1.5,11,240,22,90,11,0,132,0
632,73,10,1,11,245,23,108,9,0,272,0
633,71,50,16,15,272,26,65,4,0,56,0
634,82.5,5,6,14,138,7,46,0,0,0,0
635,78,20,8,15,144,8,50,3,0,4,0
636,79,5,16,14,157,10,60,7,0,13,0
637,72.5,10,10,14,165,11,60,7,0,28,0
638,90,20,10,12,172,12,60,5,0,33,0
639,87.5,7.5,4,14,180,13,77,10,0,54,0
640,78,20,6,12,187,14,96,10,0,30,0
641,85.5,0,2,13,193,15,60,7,0,11,0
642,82,60,6,13,213,18,60,8,0,26,0
643,84,50,6,13,221,19,60,12,0,43,0
644,85,95,10,14,228,20,59,11,0,48,0
645,73,90,2,14,242,22,60,10,0,22,0
646,78,40,2,12,244,22,62,11,0,24,0
647,77,32.5,6,13,250,23,60,9,0,21,0
648,72,90,4,14,256,24,50,7,0,9,0
649,53,60,1,15,92,1,50,0,0,0,0
650,55.5,0,4,15,105,3,100,0,0,0,0
651,56,0,3,14,115,4,60,0,0,0,0
652,60,70,1,16,119,5,60,0,0,0,0
653,62,10,2,10,131,6,120,2,0,9,0
654,73.5,80,2.5,16,138,7,60,1,0,10,0
655,63,45,1.5,15,143,8,67,4,0,8,0
656,64.5,100,0,14,153,9,79,2,0,2,0
657,61,45,0,16,154,10,60,4,0,10,0
658,73,0,1,15,160,10,105,9,0,47,0
659,81,25,1.5,8,172,12,120,12,0,66,0
660,88,70,2.5,15,176,13,115,15,0,102,0
661,76,50,1.5,10,189,15,95,11,0,102,0
662,NA,65,2,10,194,15,130,15,0,99,0
663,75.5,7.5,0,12,201,16,110,14,0,57,0
664,79,50,2,10,208,17,85,10,0,133,0
665,84,70,1.5,12,215,18,120,15,0,392,0
666,73,5,1,16,220,19,100,14,0,236,0
667,82,65,5,16,227,20,75,15,0,125,0
668,72,75,0,16,237,21,90,17,0,116,0
669,70,45,2,16,241,22,110,12,0,111,0
670,70,40,0,14,250,23,120,14,0,86,0
671,70.5,60,2,11,257,24,135,12,0,70,0
672,78,95,4,13,262,25,110,10,0,84,0
673,67.5,0,0,13,270,26,100,13,0,69,0
674,62,5,12,15,124,5,35,1,0,2,0
675,60,27.5,0,15,137,7,40,1,0,1,0
676,75,90,12,13,156,10,35,1,0,1,0
677,73,30,18,16,165,11,40,2,0,5,0
678,70,75,8,10,178,13,40,7,0,24,0
679,74,80,12,15,186,14,75,6,0,165,0
680,76.5,0.5,10,13,192,15,105,8,0,79,0
681,76,0,12,13,200,16,90,7,0,41,0
682,80,85,15,13,207,17,45,8,0,53,0
683,78,99,2,13,215,18,45,8,0,49,0
684,71,15,12,15,230,20,45,7,0,82,0
685,72,45,18,14,237,21,40,8,0,38,0
686,71,65,8,12,238,22,35,6,0,27,0
687,79,0,18,15,249,23,40,5,0,32,0
688,78,15,12,15,258,24,45,6,0,58,0
689,73,0,12,11,259,25,25,9,0,61,0
690,67.5,2.5,12,14,270,26,40,9,0,73,0
691,62,45,3.5,14,116,4,70,0,0,0,0
692,71,100,4,16,120,5,70,0,0,0,0
693,69,60,2.5,14,138,7,65,0,0,0,0
694,71,15,1,11,144,8,90,2,0,2,0
695,63.5,92.5,2,15,153,9,60,0,0,0,0
696,71,55,0,11,156,10,65,4,0,9,0
697,78.5,2.5,2.5,15,161,11,135,9,0,58,0
698,81,85,4,15,171,12,110,11,0,104,0
699,89,30,2,16,175,13,105,14,0,102,0
700,85,70,7,14,189,15,105,11,0,98,0
701,79,5,1,10,193,15,110,14,0,85,0
702,86.5,16,5,14,199,16,105,10,0,39,0
703,79.5,10,2,13,208,17,160,10,0,82,0
704,76.5,3.5,1.5,15,212,18,120,10,0,93,0
705,85.5,60,1.5,14,221,19,109,10,0,82,0
706,76.5,50,1,15,226,20,95,10,0,35,0
707,72,95,0,15,237,21,60,8,0,29,0
708,70.5,65,0,10,242,22,150,11,0,47,0
709,69,3,4,13,248,23,185,9,0,34,0
710,70,17.5,1.5,16,256,24,63,5,0,13,0
711,75,5,1.5,13,261,25,60,11,0,53,0
712,69,37.5,4,16,268,26,55,6,0,15,0
713,82,0,10,11,175,12,80,4,0,159,0
716,60,0,1,12,95,1,126,0,0,0,0
717,75,0,1,12,109,3,6,0,0,0,0
718,80,75,0,13,131,6,14,1,0,1,0
719,84,5,1,15,147,8,50,2,0,4,0
721,74,0,0,13,152,9,26,3,0,6,0
722,80,0,0,12,166,11,58,4,0,46,0
723,80,0,NA,16,180,13,40,5,0,16,0
724,84,NA,NA,11,221,19,26,5,0,20,0
725,76,0,0,10,227,20,32,5,0,18,0
726,76,0,0,14,193,15,10,4,0,16,0
727,74,100,1,13,207,17,62,8,0,26,0
728,82,0,0,16,216,18,20,5,0,21,0
729,78,10,0,11,231,20,32,8,0,17,0
730,78,10,0,13,239,22,20,2,0,10,0
731,80,0,0,13,253,24,29,4,0,10,0
732,76,90,1,12,256,24,10,2,0,2,0
733,60,15,1,13,262,25,19,4,0,13,0
734,60,5,1,10,269,26,41,3,0,18,0
735,72,0,0,14,274,27,20,4,0,38,0
738,56,10,4,12,92,1,11,1,0,1,0
739,71,0,2,13,147,9,10,2,0,3,0
740,82,10,2,12,156,10,12,1,0,3,0
741,82,0,2,11,161,11,32,2,0,31,0
742,70,30,3,12,168,12,27,3,0,39,0
743,92,10,2,11,176,13,27,5,0,10,0
744,87,20,4,11,183,14,21,7,0,10,0
745,88,0,2,12,194,15,15,2,0,2,0
746,86,10,2,15,199,16,25,1,0,2,0
747,80,90,4,14,205,17,26,5,0,7,0
748,82,25,8,13,210,18,33,2,0,10,0
749,82,20,4,12,219,19,13,2,0,9,0
750,82,50,6,15,228,20,7,8,0,20,0
751,74,40,2,14,239,22,26,5,0,18,0
752,74,50,6,13,244,22,36,3,0,11,0
753,76,20,2,12,259,25,17,4,0,12,0
754,61,100,3,12,266,26,12,3,0,4,0
755,60,0,2,14,94,1,3,0,0,0,0
756,75,0,2,11,109,3,4,0,0,0,0
757,80,80,1,11,131,6,4,0,0,0,0
758,84,5,2,14,143,8,5,1,0,1,0
759,74,0,0,12,152,9,4,0,0,0,0
760,80,0,0,10,166,11,10,1,0,6,0
761,80,0,1,13,180,13,14,4,0,9,0
762,80,10,0,12,194,15,18,2,0,8,0
763,76,0,0,11,211,18,12,7,0,11,0
764,78,10,NA,12,231,20,10,5,0,8,0
765,78,10,0,11,239,22,18,1,0,1,0
766,80,0,0,15,248,23,7,1,0,3,0
767,68,80,1,9,256,24,118,2,0,2,0
768,64,75,2,13,269,26,3,3,0,4,0
769,52,10,4,11,92,1,3,0,0,0,0
770,71,0,2,12,147,9,4,0,0,0,0
771,80,10,2,11,156,10,9,0,0,0,0
772,88,65,2,11,162,11,5,1,0,2,0
773,82,50,0,10,170,12,21,2,0,24,0
774,90,50,3,14,183,14,7,2,0,11,0
775,87,0,0,10,194,15,18,6,0,12,0
776,83,0,0,10,219,19,NA,5,0,7,0
777,82,50,6,15,228,20,8,4,0,7,0
778,74,25,4,11,240,22,8,4,0,7,0
779,80,10,2,11,245,23,12,4,0,12,0
780,74,20,2,13,259,25,5,2,0,2,0
781,61,100,3,13,266,26,4,2,0,4,0
783,60,0,2,14,94,1,6,0,0,0,0
784,75,0,2,12,109,3,4,0,0,0,0
785,80,75,2,12,131,6,4,0,0,0,0
786,84,5,0,15,141,8,6,0,0,0,0
787,74,0,0,13,152,9,13,2,0,2,0
788,NA,0,0,11,166,11,10,2,0,3,0
789,80,0,0,15,180,13,66,2,0,16,0
790,73,NA,2,15,186,14,19,6,0,44,0
791,75,0,1,12,209,17,13,5,0,18,0
792,94,NA,NA,12,220,19,30,4,0,38,0
793,76,28,1,14,229,20,23,8,0,47,0
794,82,70,2,11,234,21,18,12,0,27,0
795,82,20,1,15,243,22,6,3,0,9,0
796,80,0,0,14,253,24,8,2,0,7,0
797,68,15,2,14,262,25,15,3,0,16,0
798,64,80,2,14,269,26,26,3,0,20,0
799,60,0,2,14,94,1,5,0,0,0,0
800,75,0,2,11,109,3,NA,0,0,0,0
801,80,90,2,11,131,6,3,0,0,0,0
802,84,5,2,14,141,8,8,1,0,2,0
803,74,0,1,12,152,9,5,1,0,1,0
804,80,0,0,10,166,11,15,2,0,22,0
805,80,0,2,14,180,13,14,3,0,9,0
806,80,10,1,13,194,15,10,5,0,11,0
807,76,0,NA,11,211,18,10,5,0,6,0
808,82,90,2,11,234,21,10,2,0,2,0
809,78,10,1,11,239,22,6,1,0,1,0
810,80,0,1,15,248,23,17,2,0,3,0
811,68,85,2,10,256,24,16,1,0,3,0
812,64,75,2,13,269,26,16,3,0,7,0
813,52,10,4,11,92,1,4,0,0,0,0
814,71,0,8,12,147,9,4,1,0,1,0
815,80,10,2,11,156,10,5,0,0,0,0
816,86,65,2,12,162,11,7,1,0,11,0
817,80,60,2,11,170,12,7,3,0,48,0
818,94,50,3,14,183,14,8,5,0,12,0
819,88,0,4,11,194,15,8,1,0,4,0
820,74,20,2,13,259,25,6,5,0,8,0
821,61,100,3,13,266,26,4,0,0,0,0
822,88,0,4,11,219,19,8,4,0,6,0
823,NA,NA,4,NA,240,22,NA,2,0,2,0
824,80,10,2,11,245,23,7,4,0,8,0
825,75,0,0,12,109,3,6,1,0,1,0
826,80,75,2,12,131,6,4,0,0,0,0
827,84,5,0,14,141,8,22,2,0,2,0
828,NA,NA,NA,NA,152,9,NA,2,0,6,0
829,80,0,0,11,166,11,20,4,0,26,0
830,80,0,2,14,180,13,40,3,0,29,0
831,73,NA,2,15,186,14,24,7,0,609,0
832,80,20,2,13,194,15,41,8,0,172,0
833,75,0,2,11,209,17,22,8,0,55,0
834,74,100,NA,12,211,18,22,8,0,73,0
835,94,0,NA,11,220,19,49,6,0,85,0
836,76,25,2,15,229,20,23,7,0,29,0
837,80,50,2,13,235,21,31,11,0,37,0
838,82,20,1,14,243,22,23,6,0,12,0
839,80,0,0,14,248,23,37,3,0,4,0
840,68,70,2,11,256,24,70,2,0,102,0
841,74,0,NA,14,274,27,31,3,0,46,0
842,70,15,2,14,262,25,105,3,0,65,0
843,NA,NA,NA,NA,269,26,NA,3,0,56,0
844,56,10,4,12,92,1,8,0,0,0,0
845,67,0,2,11,147,9,9,1,0,1,0
846,78,10,2,11,156,10,11,0,0,0,0
847,83,0,0,11,162,11,16,2,0,12,0
848,81,80,2,11,170,12,17,3,0,35,0
849,92,60,2,15,183,14,42,5,0,206,0
850,86,0,2,11,194,15,14,3,0,59,0
851,85,10,2,10,199,16,30,6,0,25,0
852,87,15,8,14,210,18,27,10,0,40,0
853,80,5,4,11,219,19,14,6,0,17,0
854,82,50,6,14,228,20,15,6,0,18,0
858,72,70,6,14,240,22,26,5,0,14,0
859,84,40,6,11,245,23,19,4,0,15,0
860,76,25,2,14,259,25,28,6,0,31,0
861,61,100,3,14,266,26,11,1,0,12,0
863,71,45,1.5,13,103,2,60,0,0,0,0
864,56,10,4,12,92,1,5,0,0,0,0
865,81,10,2,12,156,10,7,1,0,6,0
866,65,0,2,11,147,9,5,0,0,0,0
867,83,0,0,11,162,11,6,3,0,6,0
868,82,50,2,11,170,12,12,4,0,8,0
869,90,40,2,14,183,14,11,4,0,20,0
870,88,0,4,12,194,15,9,4,0,20,0
871,85,15,8,15,210,18,20,5,0,50,0
872,77,25,2,11,219,19,12,5,0,53,0
873,82,50,6,14,228,20,11,8,0,72,0
874,76,40,3,12,239,22,16,9,0,26,0
875,76,50,6,14,244,22,16,5,0,34,0
876,74,20,2,13,259,25,12,4,0,13,0
877,61,100,3,14,266,26,8,3,0,10,0
881,83,10,11,15,124,5,26,0,0,0,0
882,69.5,0,3.5,11,130,6,NA,1,0,1,0
883,80,30,3.5,16,139,7,35,1,0,1,0
884,61,62.5,12,11,145,8,50,3,0,5,0
885,81,27.5,2,12,148,9,67,4,0,15,0
886,82.5,12.5,3.5,10,160,10,38,6,0,9,0
887,90,85,4,13,162,11,42,4,0,5,0
888,87,95,5,14,172,12,100,5,0,10,0
889,82,40,3.5,15,181,13,24,2,0,10,0
890,74,0,0,11,188,14,45,4,0,10,0
891,85.5,10,4,12,189,15,65,6,0,24,0
892,85,85,2,11,200,16,50,8,0,49,0
893,71.5,60,15,12,130,6,66,1,0,2,0
894,65.5,2.5,3,12,159,10,125,14,0,95,0
896,93.5,30,2.5,13,203,17,68,10,0,74,0
897,78.5,50,3,11,213,18,37,5,0,48,0
898,68.5,10,3.5,11,221,19,40,9,0,56,0
899,69.5,3,6.5,11,233,21,52,7,0,97,0
900,82,90,3.5,14,235,21,55,6,0,60,0
901,82,50,1.5,15,238,22,75,8,0,55,0
902,82.5,7.5,5.5,12,245,23,35,6,0,106,0
903,82,4,7.5,14,253,24,70,10,0,521,0
904,60.5,0,2,11,265,25,55,5,0,32,0
905,81,0,15,11,270,26,45,5,0,13,0
906,63.5,5,9,12,273,27,45,3,0,8,0
907,70,95,1,14,92,1,70,0,0,0,0
908,67,7.5,3.5,15,98,2,50,0,0,0,0
909,65.5,90,1,15,112,4,60,1,0,1,0
910,66,0,4,15,120,5,60,3,0,3,0
911,75.5,17.5,4,16,126,6,65,4,0,10,0
913,69.5,65,0.5,14,143,8,92,14,0,63,0
914,84,5,1.5,13,150,9,50,14,0,216,0
915,78.5,5,1,11,156,10,115,14,0,200,0
916,91.5,2.5,0.5,14,163,11,155,17,0,269,0
917,75,65,1,15,171,12,135,18,0,379,0
918,88,2.5,1.5,11,177,13,135,21,0,338,0
919,82,85,18,12,182,14,150,10,0,128,0
920,80,10,3,13,189,15,180,15,0,96,0
921,NA,40,2,14,226,20,NA,11,0,79,0
922,84,5,8,12,148,9,90,4,0,8,0
923,79,80,8,15,153,9,60,7,0,32,0
924,95,5,12,15,184,14,60,6,0,28,0
925,91,10,4,16,198,16,45,9,0,24,0
926,88,5,4,12,213,18,80,9,0,46,0
927,87,70,5,13,240,22,90,9,0,117,0
928,70,10,5,13,260,25,100,9,0,81,0
929,71.5,4,22.5,15,275,27,60,7,0,86,0
930,60.5,27.5,1,14,116,4,90,7,0,27,0
931,66,10,9,11,123,5,66,6,0,23,0
932,77,0,2,11,131,6,64,5,0,27,0
933,72,20,4,14,139,7,168,3,0,27,0
934,78,30,4,14,165,11,65,13,0,101,0
935,80,10,2,13,172,12,60,11,0,95,0
936,90,50,4,14,179,13,63,15,0,89,0
937,76,0,2,13,188,14,62,9,0,99,0
938,80,27.5,2,14,193,15,59,12,0,135,0
939,79.5,25,2,13,214,18,81,20,0,172,0
940,76,0,1,14,220,19,71,18,0,149,0
941,85,10,2,15,235,21,53,12,0,108,0
942,71,0,6,14,242,22,56,13,0,87,0
943,75,0,6,13,266,26,63,11,0,55,0
944,80,0,0,10,149,9,80,10,0,20,0
945,86,10,8,15,156,10,75,11,0,36,0
946,76,10,5,16,166,11,55,11,0,53,0
947,80,0,0,17,171,12,50,6,0,18,0
948,78,50,10,16,180,13,45,8,0,16,0
949,88,0,5,10,186,14,60,10,0,30,0
950,80,0,5,16,192,15,60,8,0,29,0
951,90,75,8,14,199,16,65,10,0,24,0
952,92,0,12,16,206,17,60,8,0,12,0
953,85,40,10,13,213,18,60,5,0,11,0
954,84,10,11,17,217,19,50,9,0,10,0
955,87,100,0,16,224,20,50,7,0,16,0
956,80,80,12,17,232,21,50,6,0,10,0
957,75,80,0,17,238,22,50,7,0,12,0
958,85,0,5,15,245,23,50,8,0,19,0
959,85,50,10,12,249,23,60,12,0,23,0
960,80,0,0,13,254,24,60,10,0,38,0
961,72,20,12,13,261,25,60,6,0,31,0
962,84,0,15,14,269,26,40,6,0,21,0
963,64,30,10,14,276,27,40,5,0,25,0
964,69,0,10,13,284,28,30,2,0,10,0
965,77,5,6,11,93,1,50,2,0,3,0
966,71.5,0,6,13,98,2,35,2,0,9,0
967,63.5,0,2,13,115,4,50,3,0,13,0
968,74,0,1.5,12,122,5,55,5,0,26,0
969,63,22.5,8,13,129,6,150,10,0,53,0
970,76.5,2.5,13,13,136,7,NA,8,0,63,0
971,85,25,3.5,14,150,9,90,14,0,49,0
972,85,0,10,14,156,10,95,17,0,50,0
973,86,0,6,12,164,11,140,14,0,121,0
974,75,5,6,12,170,12,130,17,0,153,0
975,88.5,52.5,2,12,177,13,135,20,0,196,0
976,94,17.5,16,12,186,14,105,15,0,165,0
977,75.5,7.5,8,14,192,15,110,16,0,124,0
978,92.5,10,6,14,198,16,105,16,0,92,0
979,87,0,8,13,206,17,110,21,0,106,0
980,95,0,16,13,212,18,35,14,0,82,0
981,74.5,97.5,6,14,220,19,60,11,0,41,0
982,77,37.5,4,12,227,20,105,17,0,132,0
983,78,10,2,12,234,21,105,11,0,111,0
984,74,2.5,10,13,241,22,95,10,0,79,0
985,81.5,77.5,4,13,248,23,80,10,0,87,0
986,87,2.5,10,13,255,24,95,10,0,104,0
987,79,10,4,13,262,25,95,15,0,65,0
988,85,0,13,13,269,26,95,12,0,73,0
989,74.5,0,16,11,275,27,105,13,0,53,0
990,67.5,90,2,11,282,28,65,5,0,20,0
991,61,0,10,11,288,29,65,4,0,16,0
993,79.5,0,10,13,303,31,55,3,0,4,0
994,80,27.5,19,13,172,12,78,6,0,232,0
995,68,15,6,16,104,2,70,2,0,12,0
996,71,10,16,15,124,5,100,7,0,27,0
997,85,45,19,14,136,7,115,5,0,23,0
998,90.5,40,22,13,157,10,105,9,0,145,0
999,63.5,35,16,15,166,11,105,7,0,147,0
1000,86.5,15,16,14,173,12,125,7,0,218,0
1001,70,20,22,15,180,13,101,11,0,197,0
1002,81,12.5,16,14,192,15,125,16,0,224,0
1003,92.5,20,16,14,196,16,140,9,0,141,0
1004,78.5,7.5,10,14,221,19,125,13,0,106,0
1005,87,25,8,14,228,20,105,10,0,96,0
1006,83,15,13,15,234,21,125,10,0,65,0
1007,82.5,17.5,19,14,243,22,125,10,0,99,0
1008,88,2,16,15,251,23,95,12,0,92,0
1009,87.5,55,16,15,255,24,95,7,0,66,0
1010,85,45,16,15,262,25,80,6,0,60,0
1011,93,0,22,13,269,26,80,9,0,57,0
1012,71,95,2,15,92,1,45,2,0,2,0
1013,71,35,5,14,104,2,110,8,0,40,0
1014,67,35,4,15,110,3,90,7,0,28,0
1015,77.5,30,2.5,14,123,5,100,11,0,37,0
1017,79,0,2,12,130,6,95,11,0,26,0
1018,75,20,1.5,15,139,7,90,9,0,37,0
1019,71,55,4.5,15,145,8,90,11,0,53,0
1020,76.5,10,2,11,150,9,80,14,0,97,0
1021,86.5,25,2.5,11,158,10,120,19,0,116,0
1022,77,35,5,14,170,12,120,17,0,92,0
1023,84,50,1.5,14,172,12,125,16,0,70,0
1024,79.5,100,2.5,12,179,13,120,10,0,102,0
1025,89.5,30,2,11,186,14,130,14,0,198,0
1026,79.5,50,1,14,193,15,120,17,0,177,0
1027,89.5,55,1.5,11,200,16,130,12,0,109,0
1028,91,15,3,11,206,17,110,13,0,37,0
1029,86.5,40,3.5,11,213,18,130,19,0,50,0
1030,77.5,3,1.5,15,221,19,135,18,0,86,0
1031,82.5,10,2,14,228,20,130,20,0,83,0
1032,82.5,45,2,12,235,21,140,20,0,85,0
1033,81,0,1.5,11,241,22,135,16,0,85,0
1034,85,35,3,11,248,23,135,16,0,77,0
1035,84,25,2.5,12,255,24,115,19,0,73,0
1036,77,5,1,12,262,25,125,10,0,45,0
1037,81.5,55,2.5,14,270,26,100,7,0,33,0
1038,70,30,4,13,104,2,45,4,0,7,0
1039,72,0,6,13,120,5,40,12,0,32,0
1040,71.5,0,6,11,141,8,55,7,0,27,0
1041,90.5,30,4,14,157,10,109,14,0,45,0
1042,90,50,4,11,186,14,70,12,0,52,0
1043,90.5,72.5,4,15,201,16,50,5,0,15,0
1044,84,40,2,12,224,20,65,12,0,28,0
1045,81.5,10,2,12,245,23,55,13,0,58,0
1046,76.5,0,7.5,15,266,26,65,17,0,52,0
1047,65,10,6,13,279,27,50,16,0,35,0
1048,62.5,37.5,5,14,293,29,55,1,0,6,0
1050,88,40,1.5,14,196,16,110,14,0,159,0
1051,82.5,30,2,13,206,17,105,12,0,140,0
1052,80,0,2,13,213,18,125,22,0,219,0
1053,75.5,77.5,3,14,222,19,90,13,0,61,0
1054,79,35,2,14,228,20,90,17,0,103,0
1055,76,30,1,13,234,21,67,14,0,52,0
1056,78.5,40,2,11,240,22,125,16,0,101,0
1057,84.5,90,NA,13,249,23,135,18,0,109,0
1058,85,0,1,14,255,24,145,16,0,143,0
1059,76,5,2,14,262,25,120,10,0,126,0
1060,80,0,2,13,269,26,105,13,0,78,0
1061,62.5,27.5,5,11,275,27,90,11,0,38,0
1062,67,100,0.5,12,282,28,90,4,0,7,0
1063,71,0,5.5,13,289,29,80,5,0,13,0
1064,57,0,2.5,15,294,30,70,0,0,0,0
1065,68,17.5,2,14,301,31,70,1,0,1,0
1066,77,7.5,1,11,123,5,45,6,0,40,0
1067,74,6,3.5,11,127,6,30,4,0,14,0
1068,82,5,2,16,140,8,50,4,0,9,0
1069,63.5,20,9,13,114,4,15,1,0,1,0
1070,65.5,5,15,13,119,5,18,2,0,4,0
1071,74,0,9,14,122,5,15,1,0,1,0
1072,76,0,6,13,124,5,15,2,0,2,0
1073,72,10,13.5,13,127,6,15,1,0,1,0
1074,75.5,0,5,11,130,6,20,3,0,5,0
1075,81,0,6,14,131,6,20,2,0,4,0
1076,78.5,92.5,13.5,14,136,7,25,4,0,4,0
1077,70,37.5,4.5,14,139,7,20,2,0,2,0
1078,77,0,5,11,141,8,20,2,0,2,0
1079,75,0,11,14,147,9,25,6,0,7,0
1080,82,10,6,13,149,9,22,2,0,3,0
1081,76,12.5,9,16,154,10,20,3,0,5,0
1082,86.5,20,9.5,15,157,10,30,3,0,3,0
1083,86.5,35,12,14,158,10,27,3,0,3,0
1084,90,0,6.5,16,159,10,35,4,2,8,3
1085,86,0,0,11,161,11,25,3,0,5,0
1086,86,100,5,13,163,11,25,3,0,6,0
1087,87,100,7,12,164,11,50,3,0,6,0
1088,75.5,62.5,7.5,13,165,11,40,3,0,7,0
1089,65.5,0,6,15,166,11,27,3,0,6,0
1090,71.5,10,4,13,169,12,NA,2,0,8,0
1091,65,0,6,13,104,2,120,3,0,10,0
1092,70,20,8,13,116,4,120,2,0,9,0
1093,79,0,6,13,124,5,115,7,1,57,9
1094,72.5,5.5,10,10,132,6,195,13,0,124,0
1095,78,16,16,10,137,7,165,18,0,114,0
1096,68.5,10,8,10,147,9,160,11,0,155,0
1097,69.5,0,6,14,155,10,90,13,0,118,0
1098,70,20,10,10,159,10,135,16,0,170,0
1099,63,20,10,10,166,11,210,19,0,385,0
1100,81,10,6,10,173,12,165,20,0,286,0
1101,85,45,10,12,183,14,85,16,0,173,0
1102,84,50,10,10,187,14,120,13,0,186,0
1103,78,0,10,12,193,15,120,17,0,218,0
1104,77,70,6,11,201,16,165,20,0,348,0
1105,78,60,2,16,171,12,40,4,0,7,0
1106,86,50,3.5,13,172,12,45,5,0,7,0
1107,68.5,90,13.5,13,180,13,35,4,0,4,0
1108,80,10,2,16,181,13,30,3,0,3,0
1109,81,55,5.5,12,183,14,33,3,0,5,0
1110,83.5,30,8.5,11,186,14,45,3,0,5,0
1111,86.5,77.5,7.5,11,187,14,45,4,0,5,0
1112,73.5,60,8,15,191,15,30,2,0,3,0
1113,91,40,9,13,197,16,35,6,0,10,0
1114,89,45,3.5,13,202,16,50,5,0,10,0
1115,90,27.5,1.5,13,205,17,45,4,0,6,0
1116,86.5,30,6.5,13,208,17,175,3,0,4,0
1117,85.5,25,5,13,209,17,50,3,0,5,0
1118,85.5,7.5,6.5,13,210,18,50,4,0,6,0
1119,77.5,30,5.5,16,214,18,45,3,0,4,0
1120,81,22.5,3,12,220,19,45,4,0,6,0
1121,84.5,100,7,16,223,19,45,1,0,1,0
1122,80,12.5,5.5,14,228,20,45,3,0,4,0
1123,78.5,35,5,14,232,21,30,3,0,3,0
1124,79,0,2,13,243,22,20,2,0,8,0
1125,78.5,7.5,3,11,246,23,35,2,0,3,0
1126,88,90,9,16,255,24,25,3,0,8,0
1127,77.5,30,4,16,261,25,38,4,0,6,0
1128,69.5,50,2,15,267,26,25,3,0,7,0
1129,86,0,11,15,269,26,40,1,0,2,0
1130,63,5,7.5,14,273,27,30,4,0,5,0
1131,68.5,92.5,0.5,15,92,1,60,0,0,0,0
1132,69,10,2.5,16,98,2,45,0,0,0,0
1133,63,60,3,16,116,4,65,0,0,0,0
1134,65.5,0,1,11,121,5,60,4,0,7,0
1135,62.5,0,2,16,129,6,60,4,0,8,0
1136,90,45,6,11,209,17,120,15,0,189,0
1137,74,5,6,11,214,18,180,15,0,258,0
1138,82,30,10,13,225,20,90,13,0,124,0
1139,72,60,10,13,230,20,80,12,0,67,0
1140,77.5,75,6,11,235,21,157,13,1,174,1
1141,79,1.5,8,11,242,22,165,13,0,178,0
1142,75,10,10,11,251,23,150,12,0,243,0
1143,71,0,10,11,258,24,205,13,0,231,0
1144,68,55,3,16,104,2,40,2,0,5,0
1145,70.5,12.5,4,14,116,4,45,3,0,11,0
1146,72.5,0,6,12,121,5,67,2,0,5,0
1147,73,3.5,11,12,132,6,40,5,0,11,0
1148,87.5,60,12.5,12,137,7,35,4,0,13,0
1149,77.5,96.5,6,13,152,9,60,6,0,22,0
1150,86.5,20,6,14,156,10,46,8,0,16,0
1151,91.5,42.5,2,13,163,11,45,5,0,44,0
1152,85,7,4,13,172,12,110,9,0,66,0
1153,74,92.5,6,14,181,13,50,11,0,61,0
1154,90.5,72.5,15,12,184,14,35,8,0,28,0
1155,87.5,75,4,14,189,15,40,9,0,28,0
1156,89,2,10.5,11,197,16,39,11,0,52,0
1157,92,5,6,15,205,17,45,11,0,89,0
1158,90,15,6,12,210,18,40,10,0,56,0
1159,84.5,11.5,8,11,223,19,40,6,0,33,0
1160,79.5,98,6,13,224,20,40,6,0,41,0
1161,76,35,8,12,232,21,40,7,0,50,0
1162,74,12.5,6,13,243,22,50,8,0,29,0
1163,79,1,8,12,248,23,50,9,0,37,0
1164,NA,0,8,14,254,24,NA,6,0,46,0
1165,75.5,67.5,4,13,262,25,39,8,0,40,0
1166,74,0,4.5,12,268,26,40,8,0,45,0
1167,71.5,2,6,15,97,1,40,0,0,0,0
1168,64.5,72.5,22,15,145,8,35,0,0,0,0
1169,69,77.5,1,12,143,8,98,16,0,146,0
1170,77.5,2.5,2,10,149,9,110,15,0,191,0
1171,85,5,0,14,156,10,120,14,0,216,0
1172,89,0,0.5,11,163,11,135,20,0,298,0
1173,68.5,0,1,14,169,12,120,16,0,291,0
1174,83,97.5,0,15,175,13,140,20,0,251,0
1175,80,85,10,10,182,14,100,10,0,135,0
1176,81.5,72.5,8,11,190,15,120,17,0,139,0
1177,83.5,15,1,11,199,16,90,10,0,217,0
1178,77.5,100,3.5,10,206,17,100,13,0,173,0
1179,83.5,60,1,15,210,18,75,12,0,158,0
1180,75,72.5,5,14,218,19,105,13,0,106,0
1181,81,90,1,14,224,20,115,17,0,136,0
1182,71,20,NA,11,234,21,100,16,0,68,0
1183,82,40,3,15,240,22,110,14,0,68,0
1184,83,97.5,0,13,248,23,110,16,0,83,0
1185,72,0,2,14,254,24,120,14,0,143,0
1186,71.5,65,0,16,262,25,125,10,0,91,0
1187,83,0,2,15,269,26,90,15,0,50,0
1188,72,10,5,14,275,27,80,11,0,37,0
